Start,DoS,Path,Msg
/wiki/Bolands,-1.0,"['https://es.wikipedia.org/wiki/Bolands', 'https://es.wikipedia.org/wiki/Antigua_y_Barbuda', 'https://es.wikipedia.org/wiki/Pa%C3%ADs', 'https://es.wikipedia.org/wiki/Territorio']",NOK - short path at /wiki/Territorio (last idx: 3).
/wiki/Condado_de_Trigg,-1.0,"['https://es.wikipedia.org/wiki/Condado_de_Trigg', 'https://es.wikipedia.org/wiki/Condado_de_los_Estados_Unidos', 'https://es.wikipedia.org/wiki/Estado_de_los_Estados_Unidos', 'https://es.wikipedia.org/wiki/Estado_(entidad_subnacional)', 'https://es.wikipedia.org/wiki/Demarcaci%C3%B3n_administrativa', 'https://es.wikipedia.org/wiki/Entidades_pol%C3%ADticas', 'https://es.wikipedia.org/wiki/Ciencia_pol%C3%ADtica', 'https://es.wikipedia.org/wiki/Ciencia_social', 'https://es.wikipedia.org/wiki/Ramas_de_la_ciencia']",NOK - short path at /wiki/Ramas_de_la_ciencia (last idx: 8).
/wiki/Sanitation_Day,-1.0,"['https://es.wikipedia.org/wiki/Sanitation_Day', 'https://es.wikipedia.org/wiki/Pel%C3%ADculas_de_crimen', 'https://es.wikipedia.org/wiki/G%C3%A9nero_cinematogr%C3%A1fico', 'https://es.wikipedia.org/wiki/Ciencia_ficci%C3%B3n', 'https://es.wikipedia.org/wiki/Ficci%C3%B3n', 'https://es.wikipedia.org/wiki/Literatura', 'https://es.wikipedia.org/wiki/Real_Academia_Espa%C3%B1ola', 'https://es.wikipedia.org/wiki/Madrid', 'https://es.wikipedia.org/wiki/Municipio_de_Espa%C3%B1a', 'https://es.wikipedia.org/wiki/Espa%C3%B1a', 'https://es.wikipedia.org/wiki/Estado']",NOK - short path at /wiki/Estado (last idx: 10).
/wiki/Heterospingus,-1.0,"['https://es.wikipedia.org/wiki/Heterospingus', 'https://es.wikipedia.org/wiki/G%C3%A9nero_(biolog%C3%ADa)', 'https://es.wikipedia.org/wiki/Taxonom%C3%ADa']",NOK - short path at /wiki/Taxonom%C3%ADa (last idx: 2).
/wiki/Roberto_Barry,-1.0,"['https://es.wikipedia.org/wiki/Roberto_Barry', 'https://es.wikipedia.org/wiki/Actor', 'https://es.wikipedia.org/wiki/Improvisaci%C3%B3n', 'https://es.wikipedia.org/wiki/Guion_(g%C3%A9nero_literario)', 'https://es.wikipedia.org/wiki/Pel%C3%ADcula', 'https://es.wikipedia.org/wiki/Im%C3%A1genes', 'https://es.wikipedia.org/wiki/Vista', 'https://es.wikipedia.org/wiki/Espectro_visible', 'https://es.wikipedia.org/wiki/Espectro_electromagn%C3%A9tico', 'https://es.wikipedia.org/wiki/F%C3%ADsica', 'https://es.wikipedia.org/wiki/Ciencias_naturales', 'https://es.wikipedia.org/wiki/Ciencia']",NOK - short path at /wiki/Ciencia (last idx: 11).
/wiki/Selecci%C3%B3n_de_f%C3%BAtbol_sala_de_Madagascar,-1.0,"['https://es.wikipedia.org/wiki/Selecci%C3%B3n_de_f%C3%BAtbol_sala_de_Madagascar', 'https://es.wikipedia.org/wiki/F%C3%BAtbol_sala', 'https://es.wikipedia.org/wiki/Deporte', 'https://es.wikipedia.org/wiki/Juego', 'https://es.wikipedia.org/wiki/Actividad', 'https://es.wikipedia.org/wiki/Psicolog%C3%ADa']",NOK - short path at /wiki/Psicolog%C3%ADa (last idx: 5).
/wiki/Premier_de_Tokio_2017,-1.0,"['https://es.wikipedia.org/wiki/Premier_de_Tokio_2017', 'https://es.wikipedia.org/wiki/Premier_de_Tokio', 'https://es.wikipedia.org/wiki/Tenis', 'https://es.wikipedia.org/wiki/Deporte']",NOK - short path at /wiki/Deporte (last idx: 3).
/wiki/El_planeta_de_los_simios_(pel%C3%ADcula_de_1968),-1.0,"['https://es.wikipedia.org/wiki/El_planeta_de_los_simios_(pel%C3%ADcula_de_1968)', 'https://es.wikipedia.org/wiki/Cine_de_los_Estados_Unidos', 'https://es.wikipedia.org/wiki/Cine']",NOK - short path at /wiki/Cine (last idx: 2).
/wiki/Municipio_de_Hector_(Arkansas),-1.0,"['https://es.wikipedia.org/wiki/Municipio_de_Hector_(Arkansas)', 'https://es.wikipedia.org/wiki/Municipio_(Estados_Unidos)', 'https://es.wikipedia.org/wiki/Entidad_de_poblaci%C3%B3n', 'https://es.wikipedia.org/wiki/Espa%C3%B1a']",NOK - short path at /wiki/Espa%C3%B1a (last idx: 3).
/wiki/Erica_Baker,-1.0,"['https://es.wikipedia.org/wiki/Erica_Baker', 'https://es.wikipedia.org/wiki/Ingeniera', 'https://es.wikipedia.org/wiki/Conjunto', 'https://es.wikipedia.org/wiki/Matem%C3%A1ticas']",NOK - short path at /wiki/Matem%C3%A1ticas (last idx: 3).
/wiki/Territorio_del_Noroeste,-1.0,"['https://es.wikipedia.org/wiki/Territorio_del_Noroeste', 'https://es.wikipedia.org/wiki/Estados_Unidos_de_Am%C3%A9rica', 'https://es.wikipedia.org/wiki/Estado']",NOK - short path at /wiki/Estado (last idx: 2).
/wiki/Alcidodes_porosus,-1.0,"['https://es.wikipedia.org/wiki/Alcidodes_porosus', 'https://es.wikipedia.org/wiki/Especie_(biolog%C3%ADa)', 'https://es.wikipedia.org/wiki/Taxonom%C3%ADa']",NOK - short path at /wiki/Taxonom%C3%ADa (last idx: 2).
/wiki/Dark_Chest_of_Wonders,-1.0,"['https://es.wikipedia.org/wiki/Dark_Chest_of_Wonders', 'https://es.wikipedia.org/wiki/Once_(%C3%A1lbum_de_Nightwish)', 'https://es.wikipedia.org/wiki/Nightwish', 'https://es.wikipedia.org/wiki/Metal_sinf%C3%B3nico', 'https://es.wikipedia.org/wiki/M%C3%BAsica_acad%C3%A9mica', 'https://es.wikipedia.org/wiki/M%C3%BAsica_en_la_Prehistoria', 'https://es.wikipedia.org/wiki/M%C3%BAsica_en_la_Antig%C3%BCedad']",NOK - looped at /wiki/M%C3%BAsica_en_la_Prehistoria (link idx: 5; last idx: 6)
/wiki/Ciudad_perdida_de_Z,-1.0,"['https://es.wikipedia.org/wiki/Ciudad_perdida_de_Z', 'https://es.wikipedia.org/wiki/Percy_Fawcett', 'https://es.wikipedia.org/wiki/Teniente_coronel', 'https://es.wikipedia.org/wiki/Rango_militar', 'https://es.wikipedia.org/wiki/Jerarqu%C3%ADa', 'https://es.wikipedia.org/wiki/Subordinaci%C3%B3n', 'https://es.wikipedia.org/wiki/Ling%C3%BC%C3%ADstica', 'https://es.wikipedia.org/wiki/Ciencia']",NOK - short path at /wiki/Ciencia (last idx: 7).
/wiki/HMS_Hermes_(R12),-1.0,"['https://es.wikipedia.org/wiki/HMS_Hermes_(R12)', 'https://es.wikipedia.org/wiki/Portaviones', 'https://es.wikipedia.org/wiki/Buque_de_guerra', 'https://es.wikipedia.org/wiki/Buque', 'https://es.wikipedia.org/wiki/Embarcaci%C3%B3n', 'https://es.wikipedia.org/wiki/Bajel']",NOK - looped at /wiki/Embarcaci%C3%B3n (link idx: 4; last idx: 5)
/wiki/Barbara_Trentham,-1.0,"['https://es.wikipedia.org/wiki/Barbara_Trentham', 'https://es.wikipedia.org/wiki/Estadounidense', 'https://es.wikipedia.org/wiki/Estado']",NOK - short path at /wiki/Estado (last idx: 2).
