Start,DoS,Path,Msg
/wiki/Breguet_521_Bizerte,15.0,"['https://es.wikipedia.org/wiki/Breguet_521_Bizerte', 'https://es.wikipedia.org/wiki/Short_S.8_Calcutta', 'https://es.wikipedia.org/wiki/Imperial_Airways', 'https://es.wikipedia.org/wiki/Europa', 'https://es.wikipedia.org/wiki/Continente', 'https://es.wikipedia.org/wiki/Territorio', 'https://es.wikipedia.org/wiki/%C3%81rea', 'https://es.wikipedia.org/wiki/Espacio_m%C3%A9trico', 'https://es.wikipedia.org/wiki/Matem%C3%A1tica', 'https://es.wikipedia.org/wiki/Ciencias_formales', 'https://es.wikipedia.org/wiki/Ciencia', 'https://es.wikipedia.org/wiki/Sistema', 'https://es.wikipedia.org/wiki/Concepto', 'https://es.wikipedia.org/wiki/Entendimiento', 'https://es.wikipedia.org/wiki/Aptitud', 'https://es.wikipedia.org/wiki/Psicolog%C3%ADa']",OK - normal path.
/wiki/Eminem_Presents:_The_Re-Up,10.0,"['https://es.wikipedia.org/wiki/Eminem_Presents:_The_Re-Up', 'https://es.wikipedia.org/wiki/Shady_Records', 'https://es.wikipedia.org/wiki/Director_ejecutivo', 'https://es.wikipedia.org/wiki/Asociaci%C3%B3n_de_Academias_de_la_Lengua_Espa%C3%B1ola', 'https://es.wikipedia.org/wiki/Idioma_espa%C3%B1ol', 'https://es.wikipedia.org/wiki/Idioma', 'https://es.wikipedia.org/wiki/Sistema']",OK - short path at /wiki/Sistema (last idx: 6).
/wiki/Anexo:Sexta_temporada_de_Buffy_the_Vampire_Slayer,16.0,"['https://es.wikipedia.org/wiki/Anexo:Sexta_temporada_de_Buffy_the_Vampire_Slayer', 'https://es.wikipedia.org/wiki/United_Paramount_Network', 'https://es.wikipedia.org/wiki/Televisi%C3%B3n', 'https://es.wikipedia.org/wiki/Radiocomunicaci%C3%B3n', 'https://es.wikipedia.org/wiki/Telecomunicaci%C3%B3n', 'https://es.wikipedia.org/wiki/Nikola_Tesla', 'https://es.wikipedia.org/wiki/Inventor', 'https://es.wikipedia.org/wiki/Verbo', 'https://es.wikipedia.org/wiki/Partes_de_la_oraci%C3%B3n', 'https://es.wikipedia.org/wiki/Morfolog%C3%ADa_ling%C3%BC%C3%ADstica', 'https://es.wikipedia.org/wiki/Ling%C3%BC%C3%ADstica', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 11).
/wiki/Anexo:Episodios_de_Rush,19.0,"['https://es.wikipedia.org/wiki/Anexo:Episodios_de_Rush', 'https://es.wikipedia.org/wiki/Steve_Rodgers', 'https://es.wikipedia.org/wiki/Australia', 'https://es.wikipedia.org/wiki/Estado_soberano', 'https://es.wikipedia.org/wiki/Derecho_internacional', 'https://es.wikipedia.org/wiki/Estado', 'https://es.wikipedia.org/wiki/Instituciones', 'https://es.wikipedia.org/wiki/Relaciones_sociales', 'https://es.wikipedia.org/wiki/Interacci%C3%B3n_social', 'https://es.wikipedia.org/wiki/Conflicto', 'https://es.wikipedia.org/wiki/Poder_(social_y_pol%C3%ADtico)', 'https://es.wikipedia.org/wiki/Ciencias_sociales', 'https://es.wikipedia.org/wiki/Ramas_de_la_ciencia', 'https://es.wikipedia.org/wiki/Ciencias_formales']",OK - short path at /wiki/Ciencias_formales (last idx: 13).
/wiki/Doroteo_Salazar_Zat%C3%B3n,17.0,"['https://es.wikipedia.org/wiki/Doroteo_Salazar_Zat%C3%B3n', 'https://es.wikipedia.org/wiki/JONS', 'https://es.wikipedia.org/wiki/Espa%C3%B1a', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 3).
/wiki/Thomas_Gibson_(remero),18.0,"['https://es.wikipedia.org/wiki/Thomas_Gibson_(remero)', 'https://es.wikipedia.org/wiki/Australia']",OK - short path at /wiki/Australia (last idx: 1).
/wiki/Geoparque_de_Granada,19.0,"['https://es.wikipedia.org/wiki/Geoparque_de_Granada', 'https://es.wikipedia.org/wiki/Geoparque', 'https://es.wikipedia.org/wiki/Etnogr%C3%A1fica', 'https://es.wikipedia.org/wiki/Investigaci%C3%B3n_cualitativa', 'https://es.wikipedia.org/wiki/M%C3%A9todo_cient%C3%ADfico', 'https://es.wikipedia.org/wiki/Metodolog%C3%ADa', 'https://es.wikipedia.org/wiki/Investigaci%C3%B3n_cient%C3%ADfica', 'https://es.wikipedia.org/wiki/Creatividad', 'https://es.wikipedia.org/wiki/Idea', 'https://es.wikipedia.org/wiki/Interpretaci%C3%B3n#Ciencias_naturales_y_formales', 'https://es.wikipedia.org/wiki/Materia', 'https://es.wikipedia.org/wiki/F%C3%ADsica_cl%C3%A1sica', 'https://es.wikipedia.org/wiki/F%C3%ADsica', 'https://es.wikipedia.org/wiki/Ciencias_naturales', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 14).
/wiki/Anexo:Temporada_2009_de_Turismo_Competici%C3%B3n_2000,6.0,"['https://es.wikipedia.org/wiki/Anexo:Temporada_2009_de_Turismo_Competici%C3%B3n_2000', 'https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_L%C3%B3pez', 'https://es.wikipedia.org/wiki/Automovilismo', 'https://es.wikipedia.org/wiki/Deporte', 'https://es.wikipedia.org/wiki/Juego', 'https://es.wikipedia.org/wiki/Actividad', 'https://es.wikipedia.org/wiki/Psicolog%C3%ADa']",OK - normal path.
/wiki/Alberto_Cortez,12.0,"['https://es.wikipedia.org/wiki/Alberto_Cortez', 'https://es.wikipedia.org/wiki/Cantautor', 'https://es.wikipedia.org/wiki/M%C3%BAsico', 'https://es.wikipedia.org/wiki/Instrumento_musical', 'https://es.wikipedia.org/wiki/Sonido', 'https://es.wikipedia.org/wiki/F%C3%ADsica']",OK - short path at /wiki/F%C3%ADsica (last idx: 5).
/wiki/Dimitrios_Levidis,19.0,"['https://es.wikipedia.org/wiki/Dimitrios_Levidis', 'https://es.wikipedia.org/wiki/Atenas', 'https://es.wikipedia.org/wiki/Capital_(pol%C3%ADtica)', 'https://es.wikipedia.org/wiki/Ciudad', 'https://es.wikipedia.org/wiki/Pueblo_(poblaci%C3%B3n_rural)', 'https://es.wikipedia.org/wiki/Localidad', 'https://es.wikipedia.org/wiki/N%C3%BAcleo_de_poblaci%C3%B3n', 'https://es.wikipedia.org/wiki/Asentamiento', 'https://es.wikipedia.org/wiki/Persona', 'https://es.wikipedia.org/wiki/Individuo', 'https://es.wikipedia.org/wiki/Uno', 'https://es.wikipedia.org/wiki/N%C3%BAmero_natural', 'https://es.wikipedia.org/wiki/Matem%C3%A1ticas', 'https://es.wikipedia.org/wiki/Ciencias_formales']",OK - short path at /wiki/Ciencias_formales (last idx: 13).
/wiki/Minutaleyrodes_cherasensis,10.0,"['https://es.wikipedia.org/wiki/Minutaleyrodes_cherasensis', 'https://es.wikipedia.org/wiki/Hemiptera', 'https://es.wikipedia.org/wiki/Orden_(biolog%C3%ADa)', 'https://es.wikipedia.org/wiki/Biolog%C3%ADa', 'https://es.wikipedia.org/wiki/Ciencia_natural', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 5).
/wiki/Mal%C3%A1_Hra%C5%A1tice,18.0,"['https://es.wikipedia.org/wiki/Mal%C3%A1_Hra%C5%A1tice', 'https://es.wikipedia.org/wiki/Distrito_de_P%C5%99%C3%ADbram', 'https://es.wikipedia.org/wiki/Organizaci%C3%B3n_territorial_de_la_Rep%C3%BAblica_Checa', 'https://es.wikipedia.org/wiki/Rep%C3%BAblica_Checa', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 4).
/wiki/Enrique_Morente,-1.0,"['https://es.wikipedia.org/wiki/Enrique_Morente', 'https://es.wikipedia.org/wiki/Cantaor', 'https://es.wikipedia.org/wiki/G%C3%A9nero_musical', 'https://es.wikipedia.org/wiki/Categor%C3%ADa', 'https://es.wikipedia.org/wiki/Lenguaje_coloquial', 'https://es.wikipedia.org/wiki/Lengua_natural', 'https://es.wikipedia.org/wiki/Variedad_ling%C3%BC%C3%ADstica']",NOK - looped at /wiki/Lengua_natural (link idx: 5; last idx: 6)
