Start,DoS,Path,Msg
/wiki/Deutschv%C3%B6lkischer_Schutz-_und_Trutzbund,20.0,"['https://en.wikipedia.org/wiki/Deutschv%C3%B6lkischer_Schutz-_und_Trutzbund', 'https://en.wikipedia.org/wiki/Antisemitic', 'https://en.wikipedia.org/wiki/Jews', 'https://en.wikipedia.org/wiki/Ethnoreligious_group', 'https://en.wikipedia.org/wiki/Religion', 'https://en.wikipedia.org/wiki/Social_system', 'https://en.wikipedia.org/wiki/Sociology', 'https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Individual', 'https://en.wikipedia.org/wiki/Entity', 'https://en.wikipedia.org/wiki/Existence', 'https://en.wikipedia.org/wiki/Reality', 'https://en.wikipedia.org/wiki/Universe', 'https://en.wikipedia.org/wiki/Space', 'https://en.wikipedia.org/wiki/Three-dimensional_space', 'https://en.wikipedia.org/wiki/Geometry', 'https://en.wikipedia.org/wiki/Mathematics', 'https://en.wikipedia.org/wiki/Knowledge']",OK - short path at /wiki/Knowledge (last idx: 17).
/wiki/2019_Boston_Cannons_season,23.0,"['https://en.wikipedia.org/wiki/2019_Boston_Cannons_season', 'https://en.wikipedia.org/wiki/Boston_Cannons', 'https://en.wikipedia.org/wiki/Field_lacrosse', 'https://en.wikipedia.org/wiki/Full_contact_sport', 'https://en.wikipedia.org/wiki/Sport']",OK - short path at /wiki/Sport (last idx: 4).
/wiki/2010_Japanese_Formula_3_Championship,23.0,"['https://en.wikipedia.org/wiki/2010_Japanese_Formula_3_Championship', 'https://en.wikipedia.org/wiki/Japanese_Formula_3_Championship', 'https://en.wikipedia.org/wiki/Auto_racing', 'https://en.wikipedia.org/wiki/Motorsport', 'https://en.wikipedia.org/wiki/Sport']",OK - short path at /wiki/Sport (last idx: 4).
/wiki/Tamitha_Skov,16.0,"['https://en.wikipedia.org/wiki/Tamitha_Skov', 'https://en.wikipedia.org/wiki/Space_weather', 'https://en.wikipedia.org/wiki/Space_physics', 'https://en.wikipedia.org/wiki/Plasma_(physics)', 'https://en.wikipedia.org/wiki/State_of_matter', 'https://en.wikipedia.org/wiki/Physics']",OK - short path at /wiki/Physics (last idx: 5).
/wiki/Drillia_rufescens,17.0,"['https://en.wikipedia.org/wiki/Drillia_rufescens', 'https://en.wikipedia.org/wiki/Species', 'https://en.wikipedia.org/wiki/Organism']",OK - short path at /wiki/Organism (last idx: 2).
/wiki/Damion_Hall,16.0,"['https://en.wikipedia.org/wiki/Damion_Hall', 'https://en.wikipedia.org/wiki/Contemporary_R%26B', 'https://en.wikipedia.org/wiki/Popular_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Sound', 'https://en.wikipedia.org/wiki/Physics']",OK - short path at /wiki/Physics (last idx: 5).
/wiki/Menger_Cat_15,21.0,"['https://en.wikipedia.org/wiki/Menger_Cat_15', 'https://en.wikipedia.org/wiki/Sailing_dinghy', 'https://en.wikipedia.org/wiki/Sailing', 'https://en.wikipedia.org/wiki/Sail', 'https://en.wikipedia.org/wiki/Tensile_structure', 'https://en.wikipedia.org/wiki/Structural_engineering', 'https://en.wikipedia.org/wiki/Civil_engineering', 'https://en.wikipedia.org/wiki/Regulation_and_licensure_in_engineering', 'https://en.wikipedia.org/wiki/Licensure', 'https://en.wikipedia.org/wiki/Regulation', 'https://en.wikipedia.org/wiki/Complex_systems', 'https://en.wikipedia.org/wiki/System', 'https://en.wikipedia.org/wiki/Environment_(systems)', 'https://en.wikipedia.org/wiki/Science', 'https://en.wikipedia.org/wiki/Scientific_method']",OK - short path at /wiki/Scientific_method (last idx: 14).
/wiki/Vel_Lewis,16.0,"['https://en.wikipedia.org/wiki/Vel_Lewis', 'https://en.wikipedia.org/wiki/Jazz', 'https://en.wikipedia.org/wiki/Music_genre', 'https://en.wikipedia.org/wiki/Music']",OK - short path at /wiki/Music (last idx: 3).
/wiki/Malcolm_Wolfe,23.0,"['https://en.wikipedia.org/wiki/Malcolm_Wolfe', 'https://en.wikipedia.org/wiki/Cricket', 'https://en.wikipedia.org/wiki/Bat-and-ball_games', 'https://en.wikipedia.org/wiki/Playing_field', 'https://en.wikipedia.org/wiki/Sport']",OK - short path at /wiki/Sport (last idx: 4).
/wiki/Lissonotus_flabellicornis,26.0,"['https://en.wikipedia.org/wiki/Lissonotus_flabellicornis', 'https://en.wikipedia.org/wiki/Beetle', 'https://en.wikipedia.org/wiki/Insect', 'https://en.wikipedia.org/wiki/Hexapoda', 'https://en.wikipedia.org/wiki/Subphylum', 'https://en.wikipedia.org/wiki/Zoological_nomenclature', 'https://en.wikipedia.org/wiki/Convention_(norm)', 'https://en.wikipedia.org/wiki/Social_norm', 'https://en.wikipedia.org/wiki/Acceptance', 'https://en.wikipedia.org/wiki/Human', 'https://en.wikipedia.org/wiki/Species']",OK - short path at /wiki/Species (last idx: 10).
