Start,DoS,Path,Msg
/wiki/Anexo:Masters_de_Roma_1982_(dobles_femenino),6.0,"['https://es.wikipedia.org/wiki/Anexo:Masters_de_Roma_1982_(dobles_femenino)', 'https://es.wikipedia.org/wiki/Candy_Reynolds', 'https://es.wikipedia.org/wiki/Tenista', 'https://es.wikipedia.org/wiki/Deporte']",OK - short path at /wiki/Deporte (last idx: 3).
/wiki/Bas%C3%ADlica_de_la_Virgen_de_la_O,19.0,"['https://es.wikipedia.org/wiki/Bas%C3%ADlica_de_la_Virgen_de_la_O', 'https://es.wikipedia.org/wiki/Virgen_de_la_O', 'https://es.wikipedia.org/wiki/Virgen_de_la_Dulce_Espera', 'https://es.wikipedia.org/wiki/Advocaci%C3%B3n_mariana', 'https://es.wikipedia.org/wiki/Catolicismo', 'https://es.wikipedia.org/wiki/Iglesia_(organizaci%C3%B3n)', 'https://es.wikipedia.org/wiki/Instituci%C3%B3n', 'https://es.wikipedia.org/wiki/Relaciones_sociales']",OK - short path at /wiki/Relaciones_sociales (last idx: 7).
/wiki/Honeymoon_Fades,-1.0,"['https://es.wikipedia.org/wiki/Honeymoon_Fades', 'https://es.wikipedia.org/wiki/Canci%C3%B3n', 'https://es.wikipedia.org/wiki/Composici%C3%B3n_musical', 'https://es.wikipedia.org/wiki/M%C3%BAsica', 'https://es.wikipedia.org/wiki/Arte', 'https://es.wikipedia.org/wiki/Est%C3%A9tica', 'https://es.wikipedia.org/wiki/Filosof%C3%ADa', 'https://es.wikipedia.org/wiki/Disciplina_acad%C3%A9mica', 'https://es.wikipedia.org/wiki/Conocimiento', 'https://es.wikipedia.org/wiki/Hecho_(filosof%C3%ADa)', 'https://es.wikipedia.org/wiki/Lexema', 'https://es.wikipedia.org/wiki/Morfema', 'https://es.wikipedia.org/wiki/Monema']",NOK - looped at /wiki/Morfema (link idx: 11; last idx: 12)
/wiki/Ricardo_Delgado_Vizca%C3%ADno,16.0,"['https://es.wikipedia.org/wiki/Ricardo_Delgado_Vizca%C3%ADno', 'https://es.wikipedia.org/wiki/Espa%C3%B1a']",OK - short path at /wiki/Espa%C3%B1a (last idx: 1).
/wiki/Oncog%C3%A9nesis,16.0,"['https://es.wikipedia.org/wiki/Oncog%C3%A9nesis', 'https://es.wikipedia.org/wiki/C%C3%A1ncer', 'https://es.wikipedia.org/wiki/C%C3%A9lula', 'https://es.wikipedia.org/wiki/Patr%C3%B3n_de_medida', 'https://es.wikipedia.org/wiki/Cantidad', 'https://es.wikipedia.org/wiki/Contar', 'https://es.wikipedia.org/wiki/N%C3%BAmero_cardinal', 'https://es.wikipedia.org/wiki/N%C3%BAmero', 'https://es.wikipedia.org/wiki/N%C3%BAmero_natural']",OK - short path at /wiki/N%C3%BAmero_natural (last idx: 8).
/wiki/ISO_3864,-1.0,"['https://es.wikipedia.org/wiki/ISO_3864', 'https://es.wikipedia.org/wiki/Est%C3%A1ndar_internacional', 'https://es.wikipedia.org/wiki/Normalizaci%C3%B3n', 'https://es.wikipedia.org/wiki/ASTM', 'https://es.wikipedia.org/wiki/Segunda_guerra_mundial', 'https://es.wikipedia.org/wiki/Teatro_europeo_en_la_Segunda_Guerra_Mundial', 'https://es.wikipedia.org/wiki/Segunda_Guerra_Mundial']",NOK - looped at /wiki/Teatro_europeo_en_la_Segunda_Guerra_Mundial (link idx: 5; last idx: 6)
/wiki/Poblado_ind%C3%ADgena,9.0,"['https://es.wikipedia.org/wiki/Poblado_ind%C3%ADgena', 'https://es.wikipedia.org/wiki/Etnia', 'https://es.wikipedia.org/wiki/Griego_antiguo', 'https://es.wikipedia.org/wiki/Idioma_griego', 'https://es.wikipedia.org/wiki/Idioma', 'https://es.wikipedia.org/wiki/Sistema']",OK - short path at /wiki/Sistema (last idx: 5).
/wiki/End%C3%A9riz,16.0,"['https://es.wikipedia.org/wiki/End%C3%A9riz', 'https://es.wikipedia.org/wiki/Espa%C3%B1a']",OK - short path at /wiki/Espa%C3%B1a (last idx: 1).
/wiki/Belinda_(canci%C3%B3n),17.0,"['https://es.wikipedia.org/wiki/Belinda_(canci%C3%B3n)', 'https://es.wikipedia.org/wiki/Eurythmics', 'https://es.wikipedia.org/wiki/Reino_Unido', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 3).
/wiki/Chaenopsidae,-1.0,"['https://es.wikipedia.org/wiki/Chaenopsidae', 'https://es.wikipedia.org/wiki/Peces', 'https://es.wikipedia.org/wiki/Vertebrata', 'https://es.wikipedia.org/wiki/Subfilo', 'https://es.wikipedia.org/wiki/Categor%C3%ADa', 'https://es.wikipedia.org/wiki/Lenguaje_coloquial', 'https://es.wikipedia.org/wiki/Lengua_natural', 'https://es.wikipedia.org/wiki/Variedad_ling%C3%BC%C3%ADstica']",NOK - looped at /wiki/Lengua_natural (link idx: 6; last idx: 7)
