Start,DoS,Path,Msg
/wiki/Armscote,14,"['https://en.wikipedia.org/wiki/Armscote', 'https://en.wikipedia.org/wiki/Shipston-on-Stour', 'https://en.wikipedia.org/wiki/Civil_parish', 'https://en.wikipedia.org/wiki/Parish_(administrative_division)', 'https://en.wikipedia.org/wiki/Administrative_division', 'https://en.wikipedia.org/wiki/Sovereign_state']",OK - short path at /wiki/Sovereign_state (last idx: 5).
/wiki/1997_Turkish_military_memorandum,21,"['https://en.wikipedia.org/wiki/1997_Turkish_military_memorandum', 'https://en.wikipedia.org/wiki/Turkey', 'https://en.wikipedia.org/wiki/Anatolia', 'https://en.wikipedia.org/wiki/Peninsula', 'https://en.wikipedia.org/wiki/Landform', 'https://en.wikipedia.org/wiki/Land', 'https://en.wikipedia.org/wiki/Earth', 'https://en.wikipedia.org/wiki/Planet', 'https://en.wikipedia.org/wiki/Hydrostatic_equilibrium', 'https://en.wikipedia.org/wiki/Fluid_mechanics', 'https://en.wikipedia.org/wiki/Physics']",OK - short path at /wiki/Physics (last idx: 10).
/wiki/R%C4%83zvan_Avram,21,"['https://en.wikipedia.org/wiki/R%C4%83zvan_Avram', 'https://en.wikipedia.org/wiki/Romania', 'https://en.wikipedia.org/wiki/Central_Europe', 'https://en.wikipedia.org/wiki/Europe', 'https://en.wikipedia.org/wiki/Continent', 'https://en.wikipedia.org/wiki/Geography', 'https://en.wikipedia.org/wiki/Earth']",OK - short path at /wiki/Earth (last idx: 6).
/wiki/1982_Ancona_Open_%E2%80%93_Doubles,12,"['https://en.wikipedia.org/wiki/1982_Ancona_Open_%E2%80%93_Doubles', 'https://en.wikipedia.org/wiki/Anders_J%C3%A4rryd', 'https://en.wikipedia.org/wiki/Tennis_player', 'https://en.wikipedia.org/wiki/List_of_racket_sports', 'https://en.wikipedia.org/wiki/Game', 'https://en.wikipedia.org/wiki/Play_(activity)', 'https://en.wikipedia.org/wiki/Motivation#Intrinsic', 'https://en.wikipedia.org/wiki/Mental_state', 'https://en.wikipedia.org/wiki/Mind']",OK - short path at /wiki/Mind (last idx: 8).
/wiki/United_Kingdom_European_Parliament_election_records,21,"['https://en.wikipedia.org/wiki/United_Kingdom_European_Parliament_election_records', 'https://en.wikipedia.org/wiki/United_Kingdom', 'https://en.wikipedia.org/wiki/Northwestern_Europe', 'https://en.wikipedia.org/wiki/Subregion', 'https://en.wikipedia.org/wiki/Region', 'https://en.wikipedia.org/wiki/Geography']",OK - short path at /wiki/Geography (last idx: 5).
/wiki/62nd_Scripps_National_Spelling_Bee,16,"['https://en.wikipedia.org/wiki/62nd_Scripps_National_Spelling_Bee', 'https://en.wikipedia.org/wiki/Scripps_National_Spelling_Bee', 'https://en.wikipedia.org/wiki/Spelling_bee', 'https://en.wikipedia.org/wiki/Competition']",OK - short path at /wiki/Competition (last idx: 3).
/wiki/Lee_Gwi-ju,22,"['https://en.wikipedia.org/wiki/Lee_Gwi-ju', 'https://en.wikipedia.org/wiki/Field_hockey', 'https://en.wikipedia.org/wiki/Team_sport']",OK - short path at /wiki/Team_sport (last idx: 2).
/wiki/Gr%C4%85dy_Zalewne,19,"['https://en.wikipedia.org/wiki/Gr%C4%85dy_Zalewne', 'https://en.wikipedia.org/wiki/Village', 'https://en.wikipedia.org/wiki/Human_settlement', 'https://en.wikipedia.org/wiki/Geography']",OK - short path at /wiki/Geography (last idx: 3).
/wiki/Command_queue,8,"['https://en.wikipedia.org/wiki/Command_queue', 'https://en.wikipedia.org/wiki/Computer_science', 'https://en.wikipedia.org/wiki/Computation', 'https://en.wikipedia.org/wiki/Arithmetic', 'https://en.wikipedia.org/wiki/Mathematics', 'https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Declarative_knowledge', 'https://en.wikipedia.org/wiki/Awareness']",OK - short path at /wiki/Awareness (last idx: 7).
/wiki/Amedeo_Agostini,6,"['https://en.wikipedia.org/wiki/Amedeo_Agostini', 'https://en.wikipedia.org/wiki/Mathematician', 'https://en.wikipedia.org/wiki/Mathematics']",OK - short path at /wiki/Mathematics (last idx: 2).
/wiki/List_of_Japanese_films_of_2004,10,"['https://en.wikipedia.org/wiki/List_of_Japanese_films_of_2004', 'https://en.wikipedia.org/wiki/Films', 'https://en.wikipedia.org/wiki/Visual_art', 'https://en.wikipedia.org/wiki/Art_form', 'https://en.wikipedia.org/wiki/Creativity', 'https://en.wikipedia.org/wiki/Psychology']",OK - short path at /wiki/Psychology (last idx: 5).
/wiki/Thomas_Patterson_Brockman,-1,"['https://en.wikipedia.org/wiki/Thomas_Patterson_Brockman', 'https://en.wikipedia.org/wiki/South_Carolina', 'https://en.wikipedia.org/wiki/U.S._state', 'https://en.wikipedia.org/wiki/United_States', 'https://en.wikipedia.org/wiki/Contiguous_United_States']",NOK - looped at /wiki/U.S._state (link idx: 2; last idx: 4)
/wiki/Nightmare_Inn,10,"['https://en.wikipedia.org/wiki/Nightmare_Inn', 'https://en.wikipedia.org/wiki/Todd_Strasser', 'https://en.wikipedia.org/wiki/Pen_names', 'https://en.wikipedia.org/wiki/Pseudonym', 'https://en.wikipedia.org/wiki/Anonymity', 'https://en.wikipedia.org/wiki/Privacy', 'https://en.wikipedia.org/wiki/Security', 'https://en.wikipedia.org/wiki/Potential', 'https://en.wikipedia.org/wiki/Ability', 'https://en.wikipedia.org/wiki/Action_(philosophy)', 'https://en.wikipedia.org/wiki/Philosophy']",OK - normal path.
/wiki/From_Population_Control_to_Reproductive_Health,22,"['https://en.wikipedia.org/wiki/From_Population_Control_to_Reproductive_Health', 'https://en.wikipedia.org/wiki/Family_planning_in_India', 'https://en.wikipedia.org/wiki/Total_fertility_rate', 'https://en.wikipedia.org/wiki/Woman', 'https://en.wikipedia.org/wiki/Adult', 'https://en.wikipedia.org/wiki/Human', 'https://en.wikipedia.org/wiki/Species', 'https://en.wikipedia.org/wiki/Organism']",OK - short path at /wiki/Organism (last idx: 7).
